id,label,name,doc_instance_id,clause_id,clause_index,clause_type_prelim,clause_text,mechanism_id,mechanism_type,mechanism_source,param_mention_id,param_def_id,param_type,raw_value,raw_unit,norm_value,norm_unit,canonical_key,range_start,range_end,op,scope_unit,bind_confidence,strict_all,strict_high,source_path,extraction_version,track
ParameterDefinition:pd_f71e04834c4336b777e3,ParameterDefinition,,,,,,,,,,,pd_f71e04834c4336b777e3,price_delta_pct,,,50.0,percent,2b6e08c827152506808a591a09f3e7dceeb371b2aab57067fa0616746e013b1a,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_f7a09634397611d8784c,ParameterDefinition,,,,,,,,,,,pd_f7a09634397611d8784c,ratio_target,,,5.0,percent,48432946a1d769f84914492e948b5c5b68f7f3c1d47a3250a2c74fe42817071f,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_f8e529974e8364ca1c4e,ParameterDefinition,,,,,,,,,,,pd_f8e529974e8364ca1c4e,time_window,,,18:00,time_window,71a57d348652a6c24e743c1df346814a7c6a90466fb2a442c503a5aae8049980,,,point,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_f971caa10b09d6e03bea,ParameterDefinition,,,,,,,,,,,pd_f971caa10b09d6e03bea,consumption_threshold_kwh,,,181.0,kwh,071c6e190f9f70bc7bb04ad527a8d47781d26c4c7642fd1c3e0e69c2d30d7af5,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fa10638f6d8f38909ac3,ParameterDefinition,,,,,,,,,,,pd_fa10638f6d8f38909ac3,ratio_target,,,95.0,percent,4879d5dbe77527a2deb3fcf888b8bcb14d390d0d273befcb3c8fca4b43c3377e,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fa7ba9bff2e2aabc5476,ParameterDefinition,,,,,,,,,,,pd_fa7ba9bff2e2aabc5476,consumption_threshold_kwh,,,2400.0,kwh,cd9da68a00ee2569a5f40509d762ad984e3a9cf100f3f612378fa0b7e9558942,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fa9d1c22b4a56bb008b3,ParameterDefinition,,,,,,,,,,,pd_fa9d1c22b4a56bb008b3,time_window,,,11:00-13:00,time_window,a8e61ead09b20d4a37702e9ea3b9f6932ecfa30ad25d316f47e1a276c4c2b88b,,,between,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fb0c970c53d0931bdb1b,ParameterDefinition,,,,,,,,,,,pd_fb0c970c53d0931bdb1b,time_window,,,08:00-09:00,time_window,596ce9a516c444890989d46e266519388e476476352dd6a2bc00a9247c97f7ea,,,between,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fb32e004e64575e6325a,ParameterDefinition,,,,,,,,,,,pd_fb32e004e64575e6325a,consumption_threshold_kwh,,,450.0,kwh,1262c9d7057d5f4e3aa8792b2b892d5abb6dae52bf82756bce6e0d3ea7a8e6d5,,,threshold,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fcb5f9ad5060bf2f4aea,ParameterDefinition,,,,,,,,,,,pd_fcb5f9ad5060bf2f4aea,consumption_threshold_kwh,,,210.0,kwh,eb9553a7b6be0f783a66c010cbab032f6ac6c950663656c9a445716fa622859d,,,threshold,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fe0759585a64829a9af2,ParameterDefinition,,,,,,,,,,,pd_fe0759585a64829a9af2,time_window,,,18:00-23:00,time_window,85eda73df6419029a407c90348b3c65283cc41a89b9cc0abb4e17a996eaa363d,,,between,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fe14b36b2e21529880ee,ParameterDefinition,,,,,,,,,,,pd_fe14b36b2e21529880ee,price_value,,,0.47,yuan,0d5dd95b4266b57a67d5042825c0f945a4278f271d5d089412c7a98fc0bf07dc,,,,,,,,,step7b_iterB_rulefix,strict_all
ParameterDefinition:pd_fe6731252c2118ad3e2e,ParameterDefinition,,,,,,,,,,,pd_fe6731252c2118ad3e2e,time_window,,,11:00-17:00,time_window,b7cefdc48e186a67cefe74ba086c85a416429427e98e48d84189b6f21298228e,,,between,,,,,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_002c6855ada3f3c5b8d0,ParameterMention,,7e1dff3ee78977bc7e5f87b686fc7b8ccf4f78bd15144d2fd3f7c60c48ec3209,7e1dff3ee78977bc7e5f87b686fc7b8ccf4f78bd15144d2fd3f7c60c48ec3209#clause_0004,,,,mechanism_114d6aca12e9856f6655,,,pm_002c6855ada3f3c5b8d0,,price_delta_pct,50,%,50.0,percent,,,,,,0.73885,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_003aeb13fd3e5ffc7cfb,ParameterMention,,85f4b58cc76ff64db857d8c4b587b2d911ae13a29f7c836d636ef07c2efd6e24,85f4b58cc76ff64db857d8c4b587b2d911ae13a29f7c836d636ef07c2efd6e24#clause_0004,,,,mechanism_469cfe899b8af6492497,,,pm_003aeb13fd3e5ffc7cfb,,ratio_target,50,%,50.0,percent,,,,,,0.5,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0080b733b2b2656fc5fd,ParameterMention,,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b,9b573a30294f2b87e5bc8a1733dc8154869687fb42b7fbcbc23dc1cf3c74f11b#clause_0006,,,,mechanism_4c684d72e7cc3d7a4b16,,,pm_0080b733b2b2656fc5fd,,subsidy_amount,0.25,元,0.25,yuan,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_00ba954e57992b487f30,ParameterMention,,8ef9c7da6345158c1bdde2870ce06ba13dba085fbeb6e9018927491cf218225c,8ef9c7da6345158c1bdde2870ce06ba13dba085fbeb6e9018927491cf218225c#clause_0002,,,,mechanism_cb0597e33b521c7e30c7,,,pm_00ba954e57992b487f30,,time_window,19:00-21:00,时段,19:00-21:00,time_window,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_00c0feb8fe31a58f4829,ParameterMention,,432528cbb25bdbdce8825781b81c73beb96a63f824057f93f5800fc0a512a713,432528cbb25bdbdce8825781b81c73beb96a63f824057f93f5800fc0a512a713#clause_0002,,,,mechanism_b53c98b38c9928386bce,,,pm_00c0feb8fe31a58f4829,,price_value,100,元,100.0,yuan,,,,,,0.559714,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_00e0dbec276e67ba2226,ParameterMention,,819c31e2886f7e8adcaade88373bb32f7768902a56246226666f0aeddd11bb1b,819c31e2886f7e8adcaade88373bb32f7768902a56246226666f0aeddd11bb1b#clause_0001,,,,mechanism_089af9990c9dbb5aec76,,,pm_00e0dbec276e67ba2226,,price_value,0.1,元/千瓦时,0.1,yuan_per_kwh,,,,,,0.559714,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_00f41be4f5cef15eaf85,ParameterMention,,62f668d2db29a9b35b4e6b01f6064c10ad77ad238436d5b7314a37cbf4824821,62f668d2db29a9b35b4e6b01f6064c10ad77ad238436d5b7314a37cbf4824821#clause_0006,,,,mechanism_3c2477f6256b64dc50ef,,,pm_00f41be4f5cef15eaf85,,duration_threshold_month,不少于两,,2.0,month,,,,,,0.706822,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0127cee8d95ba3fd3fee,ParameterMention,,59fb420eead4837faf2f90b58927c9c874cd61e9cfbcb91d127cfeeb50f5be76,59fb420eead4837faf2f90b58927c9c874cd61e9cfbcb91d127cfeeb50f5be76#clause_0003,,,,mechanism_e26f42f7c1a1b4f02af4,,,pm_0127cee8d95ba3fd3fee,,ratio_target,15,%,15.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_01a5b5ca37bded8694d4,ParameterMention,,c32ed07b1f8848d45dcf196616c7064ebdf5a10f0ce328b277c662ee5197f29b,c32ed07b1f8848d45dcf196616c7064ebdf5a10f0ce328b277c662ee5197f29b#clause_0008,,,,mechanism_c236884c358ed1f89ef9,,,pm_01a5b5ca37bded8694d4,,subsidy_amount,3200,元,3200.0,yuan_per_ton,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0220140e7540391ab523,ParameterMention,,5d686c4dd3c6d84c37fea441ad526309dc2a68388e69c63ef9a5af13cc2abc6b,5d686c4dd3c6d84c37fea441ad526309dc2a68388e69c63ef9a5af13cc2abc6b#clause_0003,,,,mechanism_1d0eae4dd22d9efde039,,,pm_0220140e7540391ab523,,subsidy_amount,600,元,600.0,yuan,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_022c4687ec199faeb14a,ParameterMention,,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625#clause_0002,,,,mechanism_42c66c13b657f20c42c2,,,pm_022c4687ec199faeb14a,,ratio_target,25,%,25.0,percent,,,,,,0.59,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_023cb4396a660674eea6,ParameterMention,,e96954454202c06919fb26233a2f5743477ff62fe26d6f194b805da4176b5fcb,e96954454202c06919fb26233a2f5743477ff62fe26d6f194b805da4176b5fcb#clause_0003,,,,mechanism_e1d686b29b119387c11d,,,pm_023cb4396a660674eea6,,price_value,0.05,元,0.05,yuan,,,,,,0.978959,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_029bfdba44ee1fa88a52,ParameterMention,,92e84b72ef2f5a11bbc950bceb47099d119cfe6635c2b8757f6582b673168bf0,92e84b72ef2f5a11bbc950bceb47099d119cfe6635c2b8757f6582b673168bf0#clause_0002,,,,mechanism_ebca7f76d3141f9acbd8,,,pm_029bfdba44ee1fa88a52,,price_delta_pct,20,%,20.0,percent,,,,,,0.73885,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_02ade9be56e601de880e,ParameterMention,,8cbf9d571e472404e9b79d5a7ebb488d70af5040f4c4a6f056ba9491f738d6fb,8cbf9d571e472404e9b79d5a7ebb488d70af5040f4c4a6f056ba9491f738d6fb#clause_0005,,,,mechanism_175c7251d5e313962511,,,pm_02ade9be56e601de880e,,price_value,0.2,元/千瓦时,0.2,yuan_per_kwh,,,,,,0.946849,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_02d3a516276bc321336a,ParameterMention,,7f64d12d77538daeb634de40f7634de40d034d5512fa29948f5af09d83039026,7f64d12d77538daeb634de40f7634de40d034d5512fa29948f5af09d83039026#clause_0002,,,,mechanism_f15f26c816a5d50a9c4f,,,pm_02d3a516276bc321336a,,ratio_target,20,%,20.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0315761daf6f233f4c1f,ParameterMention,,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0001,,,,mechanism_f692896ac3d42b576dbc,,,pm_0315761daf6f233f4c1f,,ratio_target,40,％,40.0,percent,,,,,,0.999999,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_033f62a014fc2ae3c6b9,ParameterMention,,ee74d273b781a2f2d3b7cdfadfe4c9a63e6e423f10874fba1e3c84a0a1f35295,ee74d273b781a2f2d3b7cdfadfe4c9a63e6e423f10874fba1e3c84a0a1f35295#clause_0001,,,,mechanism_adf8e329fb2f48f92898,,,pm_033f62a014fc2ae3c6b9,,consumption_threshold_kwh,450,电量,450.0,kwh,,,,,,0.9995,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_03711124227c6ed42184,ParameterMention,,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169#clause_0012,,,,mechanism_bb423bb678ae0743a3f8,,,pm_03711124227c6ed42184,,area_subsidy_amount,100,元,0.0,yuan_per_sqm,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_037197cd4cd261641182,ParameterMention,,b7970415004e18258dafe12d1a8aab2812448cb5c877684915b31d587b891911,b7970415004e18258dafe12d1a8aab2812448cb5c877684915b31d587b891911#clause_0001,,,,mechanism_76a98ee3749489e822cc,,,pm_037197cd4cd261641182,,consumption_threshold_kwh,0-150,度,150.0,kwh,,,,,,0.985226,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_03b9730f55c83f41c08c,ParameterMention,,6970500b879273b0b83bb7a489716ace3a254448e313c9392b1c8d699aa8443a,6970500b879273b0b83bb7a489716ace3a254448e313c9392b1c8d699aa8443a#clause_0022,,,,mechanism_bc950338f4e8aaa22d6a,,,pm_03b9730f55c83f41c08c,,subsidy_amount,15,万元,16.2,ten_thousand_yuan,,,,,,0.999983,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_04009f2a1ef0e19bbe7a,ParameterMention,,b271f30c7c5bbb7895cc6deb831772df2106e756fd6d2f0fa32695d59dba3cda,b271f30c7c5bbb7895cc6deb831772df2106e756fd6d2f0fa32695d59dba3cda#clause_0003,,,,mechanism_6f755513cff65e36312e,,,pm_04009f2a1ef0e19bbe7a,,ratio_target,20,%,20.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0441c6027b3c07a013e2,ParameterMention,,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886#clause_0012,,,,mechanism_b2f264ae7bed8d36d571,,,pm_0441c6027b3c07a013e2,,area_subsidy_amount,24000,元,200.0,yuan_per_sqm,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_045806889ecbbfd5b120,ParameterMention,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0000,,,,mechanism_b524e07a2a55b192eef4,,,pm_045806889ecbbfd5b120,,subsidy_amount,6500,元,6500.0,yuan,,,,,,0.559714,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_04685e966f15eb130cf6,ParameterMention,,ec04d88813b018d570d36f88e39cafafcdea9a884900156145f7f25c3149ea28,ec04d88813b018d570d36f88e39cafafcdea9a884900156145f7f25c3149ea28#clause_0001,,,,mechanism_524bf0677926203c7b41,,,pm_04685e966f15eb130cf6,,consumption_threshold_kwh,2760,千瓦时,2760.0,kwh,,,,,,0.999389,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_04908c4b1ca4033521b3,ParameterMention,,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5#clause_0007,,,,mechanism_ae11607704da2141194b,,,pm_04908c4b1ca4033521b3,,price_value,0.3,元/度,0.3,yuan_per_kwh,,,,,,0.73885,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_049e2920cf4bde612b9e,ParameterMention,,a69f4fada444fbf3a5477b252309fb00555c6f7cb1797785c73b753cdaf02622,a69f4fada444fbf3a5477b252309fb00555c6f7cb1797785c73b753cdaf02622#clause_0003,,,,mechanism_b08c3fe2d2d2c8bb1607,,,pm_049e2920cf4bde612b9e,,subsidy_amount,1,元,1.0,yuan,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_04c04411ed50d7ec4ac6,ParameterMention,,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4#clause_0026,,,,mechanism_0634b7188789dcad85b3,,,pm_04c04411ed50d7ec4ac6,,price_delta_pct,1.5,%,1.5,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_04c50caf8158c345dcc0,ParameterMention,,75110d78adc122e8ba1872f733ac9249dc4c04b15561a0470a6fe757f54a20ab,75110d78adc122e8ba1872f733ac9249dc4c04b15561a0470a6fe757f54a20ab#clause_0001,,,,mechanism_ef3bb8873902c278698d,,,pm_04c50caf8158c345dcc0,,consumption_threshold_kwh,100,千瓦时,100.0,kwh,,,,,,0.978119,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_050267025456899323dc,ParameterMention,,3d453b46781e992f20c2a7120846ab15062f4e272266f310b85e96ae17b26383,3d453b46781e992f20c2a7120846ab15062f4e272266f310b85e96ae17b26383#clause_0002,,,,mechanism_308cbb672fc80cc22876,,,pm_050267025456899323dc,,ratio_target,50,%,50.0,percent,,,,,,0.878681,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0534d54d8a59a9de5ad9,ParameterMention,,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2,9842b76e12450c90ad9c0680b04217082b8a8fafe2cef53d19367fc9dd8179c2#clause_0000,,,,mechanism_b524e07a2a55b192eef4,,,pm_0534d54d8a59a9de5ad9,,target_household_count,3041,户,3041.0,household,,,,,,0.916827,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_055a9a79605dada99ee9,ParameterMention,,856652d4d7364977a05a7a183b892b5d146cb65bbc1a45dd030bcf53c76f25b3,856652d4d7364977a05a7a183b892b5d146cb65bbc1a45dd030bcf53c76f25b3#clause_0003,,,,mechanism_77b2a032cc3daed5f524,,,pm_055a9a79605dada99ee9,,consumption_threshold_kwh,351,千瓦时,351.0,kwh,,,,,,0.996982,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_05815e713722e64ad5e3,ParameterMention,,8ef9c7da6345158c1bdde2870ce06ba13dba085fbeb6e9018927491cf218225c,8ef9c7da6345158c1bdde2870ce06ba13dba085fbeb6e9018927491cf218225c#clause_0001,,,,mechanism_979a5a134f4ef784a249,,,pm_05815e713722e64ad5e3,,time_window,10:00-12:00,时段,10:00-12:00,time_window,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_05c299342c4e3e49f6f7,ParameterMention,,8a38fc0ed229ca59f4e8c0338588ed972cd97c0a52ee067064d2d696dd9021bd,8a38fc0ed229ca59f4e8c0338588ed972cd97c0a52ee067064d2d696dd9021bd#clause_0003,,,,mechanism_56976c6f7e36a55359b2,,,pm_05c299342c4e3e49f6f7,,subsidy_amount,10,万元,10.0,ten_thousand_yuan,,,,,,0.999996,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_05dfdfed052be6239a4a,ParameterMention,,6970500b879273b0b83bb7a489716ace3a254448e313c9392b1c8d699aa8443a,6970500b879273b0b83bb7a489716ace3a254448e313c9392b1c8d699aa8443a#clause_0010,,,,mechanism_acc6aec167a59d3f92be,,,pm_05dfdfed052be6239a4a,,subsidy_amount,1500,元,1500.0,yuan,,,,,,0.950734,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_05febd201b658cfec6b6,ParameterMention,,24861df413989ac11a6eb6a6a0d66fa30719c994005c9700a71e869271450a8e,24861df413989ac11a6eb6a6a0d66fa30719c994005c9700a71e869271450a8e#clause_0003,,,,mechanism_ceb642f34c4f636919c6,,,pm_05febd201b658cfec6b6,,time_window,7:00,,07:00,time_window,,,,,,0.977246,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_06243aa10e8264142ea3,ParameterMention,,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0003,,,,mechanism_e35b61e68cf433b568dc,,,pm_06243aa10e8264142ea3,,price_value,0.777,元/千瓦时,0.777,yuan_per_kwh,,,,,,0.903784,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0642d8a0dd09dda47c47,ParameterMention,,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb,99bfb079cc9a0ac097ce291b686022d6fc947c4ca53f0ca785a04338057cf2cb#clause_0006,,,,mechanism_0892769c1d0333707d74,,,pm_0642d8a0dd09dda47c47,,consumption_threshold_kwh,6000,元/千瓦时,6000.0,kwh,,,,,,0.997527,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_064c3eda4b1601f71c0b,ParameterMention,,a841fd40884f65693f42fff950340f5c6e1dbdd734f6cb20bc5e15c9bbf474ec,a841fd40884f65693f42fff950340f5c6e1dbdd734f6cb20bc5e15c9bbf474ec#clause_0005,,,,mechanism_ab0b1da5fdd43cc8f2a4,,,pm_064c3eda4b1601f71c0b,,ratio_target,90,％,90.0,percent,,,,,,0.878681,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_06e906b0e18d6507c5d1,ParameterMention,,eed146d5fe14ffb1e1c746567c59461666857ebc7017d129ca0598039b4deb07,eed146d5fe14ffb1e1c746567c59461666857ebc7017d129ca0598039b4deb07#clause_0002,,,,mechanism_5d222f6ec8d8c22650fd,,,pm_06e906b0e18d6507c5d1,,price_value,0.05,元,0.05,yuan,,,,,,0.654753,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_07117657b62667fe7f14,ParameterMention,,dc812e8b13d03ff73b79b4b814a56ec987458e2b4ac3147020283904460efdc9,dc812e8b13d03ff73b79b4b814a56ec987458e2b4ac3147020283904460efdc9#clause_0003,,,,mechanism_94a39e061f9d692f7fe1,,,pm_07117657b62667fe7f14,,price_delta_pct,1.875:1.5:1,%,1.0,percent,,,,,,0.985797,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_071827b47f2ae46b7427,ParameterMention,,eb659fbcd99dcc85f2745f39faae903578c8a5403a504ed63c81c4ca3987afc3,eb659fbcd99dcc85f2745f39faae903578c8a5403a504ed63c81c4ca3987afc3#clause_0007,,,,mechanism_56782c5df536d9979c8f,,,pm_071827b47f2ae46b7427,,ratio_target,6,%,6.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_074aa813811941f4d7f0,ParameterMention,,cabe05c4dbda50ec49c95f7660116adc6893472b4c0d161d06711a5647f6c00f,cabe05c4dbda50ec49c95f7660116adc6893472b4c0d161d06711a5647f6c00f#clause_0000,,,,mechanism_7db014d37812946a911d,,,pm_074aa813811941f4d7f0,,ratio_target,15,%,15.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0774e97ab86aece1920e,ParameterMention,,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301#clause_0005,,,,mechanism_f142d4328f8ce0de1045,,,pm_0774e97ab86aece1920e,,price_delta_pct,60,%,60.0,percent,,,,,,0.73885,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_07c4ad9467d22e7bba14,ParameterMention,,e4a700feee24e579d89760a2bb47ebf2eefa038152e667ec8a9da9f29b65dbe0,e4a700feee24e579d89760a2bb47ebf2eefa038152e667ec8a9da9f29b65dbe0#clause_0000,,,,mechanism_bd124459ccd898170a90,,,pm_07c4ad9467d22e7bba14,,target_household_count,13838,户,13838.0,household,,,,,,0.930862,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_08739d4e7c9a0ad92a68,ParameterMention,,f5bc3bee6322d7a50db50b302cf7684c06fe73a55292d8b2fce0e09d9ce0dea5,f5bc3bee6322d7a50db50b302cf7684c06fe73a55292d8b2fce0e09d9ce0dea5#clause_0000,,,,mechanism_578c78091cb55ca4b045,,,pm_08739d4e7c9a0ad92a68,,time_window,9:00-11:30,时段,09:00-11:30,time_window,,,,,,0.999999,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_08c8f8f39cffeace7df2,ParameterMention,,a7f3f83cc719dbd58fa3cba1078d11a8511ace91597d326e11375e817e2d73f6,a7f3f83cc719dbd58fa3cba1078d11a8511ace91597d326e11375e817e2d73f6#clause_0004,,,,mechanism_ea4ac3bff3dee387e95f,,,pm_08c8f8f39cffeace7df2,,consumption_threshold_kwh,2400,千瓦时,2400.0,kwh,,,,,,0.999338,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_08c97332ffbbbff2c9b3,ParameterMention,,15d322df36604ef5082b3cbb152c1ae45bda6ad3f5d941b024f5371b4210c4d8,15d322df36604ef5082b3cbb152c1ae45bda6ad3f5d941b024f5371b4210c4d8#clause_0003,,,,mechanism_ad2ab27209ec454df058,,,pm_08c97332ffbbbff2c9b3,,time_window,07:00-08:00,时段,07:00-08:00,time_window,,,,,,0.984632,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_08ce779b4acdc98c612c,ParameterMention,,8892852e8071ae32c3725e87e81968070485fe999feb530a747dad8a040341e0,8892852e8071ae32c3725e87e81968070485fe999feb530a747dad8a040341e0#clause_0001,,,,mechanism_362792081a7011544105,,,pm_08ce779b4acdc98c612c,,subsidy_amount,1.5,万元,1.5,ten_thousand_yuan,,,,,,0.981293,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_0904bd7705003ea46775,ParameterMention,,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169#clause_0009,,,,mechanism_eb03db729efa471eaf2d,,,pm_0904bd7705003ea46775,,subsidy_amount,1500,元,1500.0,yuan,,,,,,0.999996,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_091e6eb82d7d535e2d43,ParameterMention,,4128605b654779f968f7a6378ac7bc8d80f724ca45e3925f67cb754c10db8ef5,4128605b654779f968f7a6378ac7bc8d80f724ca45e3925f67cb754c10db8ef5#clause_0001,,,,mechanism_48d1a17eee2ec61255cc,,,pm_091e6eb82d7d535e2d43,,price_delta_pct,1.9,%,1.9,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_096e4c7ee1f903731dc2,ParameterMention,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0001,,,,mechanism_59fcd193c976e62c9295,,,pm_096e4c7ee1f903731dc2,,time_window,13:00-17:00,时段,13:00-17:00,time_window,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_09a58a1f3d55bdd175fe,ParameterMention,,60a8d6c66d757ef90db55edf809fb9816c710a1021f9df39aba80b9949b9a6f7,60a8d6c66d757ef90db55edf809fb9816c710a1021f9df39aba80b9949b9a6f7#clause_0002,,,,mechanism_c1af81c8290dc353e2ab,,,pm_09a58a1f3d55bdd175fe,,ratio_target,80,%,80.0,percent,,,,,,0.981657,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_09c7be39f243af43ce29,ParameterMention,,95f6ba6c18bedd1be1da79aa08a7d72056b883f00acb9c39d5361b880a4dd595,95f6ba6c18bedd1be1da79aa08a7d72056b883f00acb9c39d5361b880a4dd595#clause_0001,,,,mechanism_5ae9860418769982eea0,,,pm_09c7be39f243af43ce29,,consumption_threshold_kwh,361,度,361.0,kwh,,,,,,0.999996,True,True,,step7b_iterB_rulefix,strict_all
